rank,name,basename,genre,esrb_rating,platform,publisher,developer,global_sales,year,region,regional_sales
516,Middle-Earth: Shadow of Mordor,middle-earth-shadow-of-mordor,Action,M,other,Warner Bros. Interactive Entertainment,Monolith Productions,3.19,2014,north america,1.03
516,Middle-Earth: Shadow of Mordor,middle-earth-shadow-of-mordor,Action,M,other,Warner Bros. Interactive Entertainment,Monolith Productions,3.19,2014,europe,1.6
516,Middle-Earth: Shadow of Mordor,middle-earth-shadow-of-mordor,Action,M,other,Warner Bros. Interactive Entertainment,Monolith Productions,3.19,2014,japan,0.05
516,Middle-Earth: Shadow of Mordor,middle-earth-shadow-of-mordor,Action,M,other,Warner Bros. Interactive Entertainment,Monolith Productions,3.19,2014,other,0.51
517,Assassin's Creed IV: Black Flag,assassins-creed-iv-black-flag,Action-Adventure,M,other,Ubisoft,Ubisoft Montreal,3.19,2013,north america,1.07
517,Assassin's Creed IV: Black Flag,assassins-creed-iv-black-flag,Action-Adventure,M,other,Ubisoft,Ubisoft Montreal,3.19,2013,europe,1.55
517,Assassin's Creed IV: Black Flag,assassins-creed-iv-black-flag,Action-Adventure,M,other,Ubisoft,Ubisoft Montreal,3.19,2013,japan,0.06
517,Assassin's Creed IV: Black Flag,assassins-creed-iv-black-flag,Action-Adventure,M,other,Ubisoft,Ubisoft Montreal,3.19,2013,other,0.51
519,Enter the Matrix,enter-the-matrix,Action,T,other,Atari,Shiny Entertainment,3.18,2003,north america,1.78
519,Enter the Matrix,enter-the-matrix,Action,T,other,Atari,Shiny Entertainment,3.18,2003,europe,1.12
519,Enter the Matrix,enter-the-matrix,Action,T,other,Atari,Shiny Entertainment,3.18,2003,japan,0.09
519,Enter the Matrix,enter-the-matrix,Action,T,other,Atari,Shiny Entertainment,3.18,2003,other,0.19
520,Assassin's Creed Odyssey,assassins-creed-odyssey,Action-Adventure,M,other,Ubisoft,Ubisoft Quebec,3.18,2018,north america,1.18
520,Assassin's Creed Odyssey,assassins-creed-odyssey,Action-Adventure,M,other,Ubisoft,Ubisoft Quebec,3.18,2018,europe,1.4
520,Assassin's Creed Odyssey,assassins-creed-odyssey,Action-Adventure,M,other,Ubisoft,Ubisoft Quebec,3.18,2018,japan,0.09
520,Assassin's Creed Odyssey,assassins-creed-odyssey,Action-Adventure,M,other,Ubisoft,Ubisoft Quebec,3.18,2018,other,0.51
521,Fallout: New Vegas,fallout-new-vegas,Role-Playing,M,other,Bethesda Softworks,Obsidian Entertainment,3.17,2010,north america,1.54
521,Fallout: New Vegas,fallout-new-vegas,Role-Playing,M,other,Bethesda Softworks,Obsidian Entertainment,3.17,2010,europe,1.04
521,Fallout: New Vegas,fallout-new-vegas,Role-Playing,M,other,Bethesda Softworks,Obsidian Entertainment,3.17,2010,japan,0.1
521,Fallout: New Vegas,fallout-new-vegas,Role-Playing,M,other,Bethesda Softworks,Obsidian Entertainment,3.17,2010,other,0.49
522,Ace Combat 04: Shattered Skies,ace-combat-04-shattered-skies,Simulation,E,other,Namco,Namco,3.17,2001,north america,2.06
522,Ace Combat 04: Shattered Skies,ace-combat-04-shattered-skies,Simulation,E,other,Namco,Namco,3.17,2001,europe,0.56
522,Ace Combat 04: Shattered Skies,ace-combat-04-shattered-skies,Simulation,E,other,Namco,Namco,3.17,2001,japan,0.38
522,Ace Combat 04: Shattered Skies,ace-combat-04-shattered-skies,Simulation,E,other,Namco,Namco,3.17,2001,other,0.17
527,Spider-Man,spider-man,Action,E,other,Activision,Neversoft Entertainment,3.13,2000,north america,1.7
527,Spider-Man,spider-man,Action,E,other,Activision,Neversoft Entertainment,3.13,2000,europe,1.25
527,Spider-Man,spider-man,Action,E,other,Activision,Neversoft Entertainment,3.13,2000,japan,0.02
527,Spider-Man,spider-man,Action,E,other,Activision,Neversoft Entertainment,3.13,2000,other,0.16
529,The Elder Scrolls IV: Oblivion,the-elder-scrolls-iv-oblivion,Role-Playing,M,other,Bethesda Softworks,4J Studios,3.12,2007,north america,1.69
529,The Elder Scrolls IV: Oblivion,the-elder-scrolls-iv-oblivion,Role-Playing,M,other,Bethesda Softworks,4J Studios,3.12,2007,europe,0.86
529,The Elder Scrolls IV: Oblivion,the-elder-scrolls-iv-oblivion,Role-Playing,M,other,Bethesda Softworks,4J Studios,3.12,2007,japan,0.14
529,The Elder Scrolls IV: Oblivion,the-elder-scrolls-iv-oblivion,Role-Playing,M,other,Bethesda Softworks,4J Studios,3.12,2007,other,0.44
533,Resident Evil 6,resident-evil-6,Action,M,other,Capcom,Capcom,3.12,2012,north america,0.88
533,Resident Evil 6,resident-evil-6,Action,M,other,Capcom,Capcom,3.12,2012,europe,0.97
533,Resident Evil 6,resident-evil-6,Action,M,other,Capcom,Capcom,3.12,2012,japan,0.88
533,Resident Evil 6,resident-evil-6,Action,M,other,Capcom,Capcom,3.12,2012,other,0.39
534,Tom Clancy's Ghost Recon Wildlands,tom-clancys-ghost-recon-wildlands,Shooter,M,other,Ubisoft,Ubisoft Paris,3.12,2017,north america,1.07
534,Tom Clancy's Ghost Recon Wildlands,tom-clancys-ghost-recon-wildlands,Shooter,M,other,Ubisoft,Ubisoft Paris,3.12,2017,europe,1.35
534,Tom Clancy's Ghost Recon Wildlands,tom-clancys-ghost-recon-wildlands,Shooter,M,other,Ubisoft,Ubisoft Paris,3.12,2017,japan,0.22
534,Tom Clancy's Ghost Recon Wildlands,tom-clancys-ghost-recon-wildlands,Shooter,M,other,Ubisoft,Ubisoft Paris,3.12,2017,other,0.47
535,NBA 2K13,nba-2k13,Sports,E,other,2K Sports,Visual Concepts,3.11,2012,north america,2.62
535,NBA 2K13,nba-2k13,Sports,E,other,2K Sports,Visual Concepts,3.11,2012,europe,0.21
535,NBA 2K13,nba-2k13,Sports,E,other,2K Sports,Visual Concepts,3.11,2012,japan,0.01
535,NBA 2K13,nba-2k13,Sports,E,other,2K Sports,Visual Concepts,3.11,2012,other,0.28
536,Titanfall,titanfall,Shooter,M,other,Electronic Arts,Respawn Entertainment,3.11,2014,north america,1.88
536,Titanfall,titanfall,Shooter,M,other,Electronic Arts,Respawn Entertainment,3.11,2014,europe,0.91
536,Titanfall,titanfall,Shooter,M,other,Electronic Arts,Respawn Entertainment,3.11,2014,japan,0.04
536,Titanfall,titanfall,Shooter,M,other,Electronic Arts,Respawn Entertainment,3.11,2014,other,0.28
538,Mass Effect 2,mass-effect-2,Role-Playing,M,other,Electronic Arts,BioWare Edmonton,3.1,2010,north america,1.99
538,Mass Effect 2,mass-effect-2,Role-Playing,M,other,Electronic Arts,BioWare Edmonton,3.1,2010,europe,0.81
538,Mass Effect 2,mass-effect-2,Role-Playing,M,other,Electronic Arts,BioWare Edmonton,3.1,2010,japan,0.03
538,Mass Effect 2,mass-effect-2,Role-Playing,M,other,Electronic Arts,BioWare Edmonton,3.1,2010,other,0.27
539,Madden NFL 2002,madden-nfl-2002,Sports,E,other,EA Sports,EA Sports,3.08,2001,north america,2.5
539,Madden NFL 2002,madden-nfl-2002,Sports,E,other,EA Sports,EA Sports,3.08,2001,europe,0.16
539,Madden NFL 2002,madden-nfl-2002,Sports,E,other,EA Sports,EA Sports,3.08,2001,japan,0.01
539,Madden NFL 2002,madden-nfl-2002,Sports,E,other,EA Sports,EA Sports,3.08,2001,other,0.42
542,Saints Row 2,saints-row-2,Action,M,other,THQ,Volition Inc.,3.07,2008,north america,1.98
542,Saints Row 2,saints-row-2,Action,M,other,THQ,Volition Inc.,3.07,2008,europe,0.79
542,Saints Row 2,saints-row-2,Action,M,other,THQ,Volition Inc.,3.07,2008,japan,0.02
542,Saints Row 2,saints-row-2,Action,M,other,THQ,Volition Inc.,3.07,2008,other,0.28
546,Heavy Rain,heavy-rain,Adventure,M,other,Sony Computer Entertainment,Quantic Dream,3.06,2010,north america,1.29
546,Heavy Rain,heavy-rain,Adventure,M,other,Sony Computer Entertainment,Quantic Dream,3.06,2010,europe,1.24
546,Heavy Rain,heavy-rain,Adventure,M,other,Sony Computer Entertainment,Quantic Dream,3.06,2010,japan,0.06
546,Heavy Rain,heavy-rain,Adventure,M,other,Sony Computer Entertainment,Quantic Dream,3.06,2010,other,0.48
548,Borderlands 2,borderlands-2,Shooter,unrated,other,2K Games,Gearbox Software,3.06,2013,north america,1.89
548,Borderlands 2,borderlands-2,Shooter,unrated,other,2K Games,Gearbox Software,3.06,2013,europe,0.88
548,Borderlands 2,borderlands-2,Shooter,unrated,other,2K Games,Gearbox Software,3.06,2013,japan,0.04
548,Borderlands 2,borderlands-2,Shooter,unrated,other,2K Games,Gearbox Software,3.06,2013,other,0.26
550,Mass Effect 3,mass-effect-3,Role-Playing,M,other,Electronic Arts,BioWare,3.04,2012,north america,1.94
550,Mass Effect 3,mass-effect-3,Role-Playing,M,other,Electronic Arts,BioWare,3.04,2012,europe,0.84
550,Mass Effect 3,mass-effect-3,Role-Playing,M,other,Electronic Arts,BioWare,3.04,2012,japan,0.03
550,Mass Effect 3,mass-effect-3,Role-Playing,M,other,Electronic Arts,BioWare,3.04,2012,other,0.24
553,Metal Gear Solid V: The Phantom Pain,metal-gear-solid-v-the-phantom-pain,Action,M,other,Konami Digital Entertainment,Kojima Productions,3.04,2015,north america,0.97
553,Metal Gear Solid V: The Phantom Pain,metal-gear-solid-v-the-phantom-pain,Action,M,other,Konami Digital Entertainment,Kojima Productions,3.04,2015,europe,1.15
553,Metal Gear Solid V: The Phantom Pain,metal-gear-solid-v-the-phantom-pain,Action,M,other,Konami Digital Entertainment,Kojima Productions,3.04,2015,japan,0.5
553,Metal Gear Solid V: The Phantom Pain,metal-gear-solid-v-the-phantom-pain,Action,M,other,Konami Digital Entertainment,Kojima Productions,3.04,2015,other,0.42
558,WWE SmackDown! Shut Your Mouth,wwe-smackdown-shut-your-mouth,Sports,unrated,other,THQ,Yuke's Future Media Creators,3.02,2002,north america,1.45
558,WWE SmackDown! Shut Your Mouth,wwe-smackdown-shut-your-mouth,Sports,unrated,other,THQ,Yuke's Future Media Creators,3.02,2002,europe,1.13
558,WWE SmackDown! Shut Your Mouth,wwe-smackdown-shut-your-mouth,Sports,unrated,other,THQ,Yuke's Future Media Creators,3.02,2002,japan,0.07
558,WWE SmackDown! Shut Your Mouth,wwe-smackdown-shut-your-mouth,Sports,unrated,other,THQ,Yuke's Future Media Creators,3.02,2002,other,0.38
559,Disney Epic Mickey,disney-epic-mickey,Platform,E,other,Disney Interactive Studios,Junction Point Studios,3.02,2010,north america,2.04
559,Disney Epic Mickey,disney-epic-mickey,Platform,E,other,Disney Interactive Studios,Junction Point Studios,3.02,2010,europe,0.63
559,Disney Epic Mickey,disney-epic-mickey,Platform,E,other,Disney Interactive Studios,Junction Point Studios,3.02,2010,japan,0.12
559,Disney Epic Mickey,disney-epic-mickey,Platform,E,other,Disney Interactive Studios,Junction Point Studios,3.02,2010,other,0.23
560,Killzone 2,killzone-2,Shooter,M,other,Sony Computer Entertainment,Guerrilla Games,3.02,2009,north america,1.4
560,Killzone 2,killzone-2,Shooter,M,other,Sony Computer Entertainment,Guerrilla Games,3.02,2009,europe,1.07
560,Killzone 2,killzone-2,Shooter,M,other,Sony Computer Entertainment,Guerrilla Games,3.02,2009,japan,0.08
560,Killzone 2,killzone-2,Shooter,M,other,Sony Computer Entertainment,Guerrilla Games,3.02,2009,other,0.46
573,inFAMOUS,infamous,Action,T,other,Sony Computer Entertainment,Sucker Punch Productions,2.99,2009,north america,1.76
573,inFAMOUS,infamous,Action,T,other,Sony Computer Entertainment,Sucker Punch Productions,2.99,2009,europe,0.68
573,inFAMOUS,infamous,Action,T,other,Sony Computer Entertainment,Sucker Punch Productions,2.99,2009,japan,0.12
573,inFAMOUS,infamous,Action,T,other,Sony Computer Entertainment,Sucker Punch Productions,2.99,2009,other,0.42
574,World Soccer Winning Eleven 6 International,world-soccer-winning-eleven-6-international,Sports,E,other,Konami,Konami Computer Entertainment Tokyo,2.99,2003,north america,0.12
574,World Soccer Winning Eleven 6 International,world-soccer-winning-eleven-6-international,Sports,E,other,Konami,Konami Computer Entertainment Tokyo,2.99,2003,europe,1.26
574,World Soccer Winning Eleven 6 International,world-soccer-winning-eleven-6-international,Sports,E,other,Konami,Konami Computer Entertainment Tokyo,2.99,2003,japan,1.16
574,World Soccer Winning Eleven 6 International,world-soccer-winning-eleven-6-international,Sports,E,other,Konami,Konami Computer Entertainment Tokyo,2.99,2003,other,0.45
575,Far Cry 3,far-cry-3,Shooter,M,other,Ubisoft,Ubisoft Montreal,2.98,2012,north america,1.38
575,Far Cry 3,far-cry-3,Shooter,M,other,Ubisoft,Ubisoft Montreal,2.98,2012,europe,1.33
575,Far Cry 3,far-cry-3,Shooter,M,other,Ubisoft,Ubisoft Montreal,2.98,2012,japan,0.02
575,Far Cry 3,far-cry-3,Shooter,M,other,Ubisoft,Ubisoft Montreal,2.98,2012,other,0.25
581,Battlefield: Bad Company 2,battlefield-bad-company-2,Shooter,M,other,Electronic Arts,EA Digital Illusions CE,2.96,2010,north america,1.33
581,Battlefield: Bad Company 2,battlefield-bad-company-2,Shooter,M,other,Electronic Arts,EA Digital Illusions CE,2.96,2010,europe,1.11
581,Battlefield: Bad Company 2,battlefield-bad-company-2,Shooter,M,other,Electronic Arts,EA Digital Illusions CE,2.96,2010,japan,0.08
581,Battlefield: Bad Company 2,battlefield-bad-company-2,Shooter,M,other,Electronic Arts,EA Digital Illusions CE,2.96,2010,other,0.44
582,Hitman 2: Silent Assassin,hitman-2-silent-assassin,Action,M,other,Eidos Interactive,IO Interactive,2.96,2002,north america,1.36
582,Hitman 2: Silent Assassin,hitman-2-silent-assassin,Action,M,other,Eidos Interactive,IO Interactive,2.96,2002,europe,1.15
582,Hitman 2: Silent Assassin,hitman-2-silent-assassin,Action,M,other,Eidos Interactive,IO Interactive,2.96,2002,japan,0.04
582,Hitman 2: Silent Assassin,hitman-2-silent-assassin,Action,M,other,Eidos Interactive,IO Interactive,2.96,2002,other,0.41
583,Yokai Watch 2: Psychic Specters,yokai-watch-2-psychic-specters,Role-Playing,E10,other,Nintendo,Level 5,2.95,2017,north america,0.12
583,Yokai Watch 2: Psychic Specters,yokai-watch-2-psychic-specters,Role-Playing,E10,other,Nintendo,Level 5,2.95,2017,europe,0.12
583,Yokai Watch 2: Psychic Specters,yokai-watch-2-psychic-specters,Role-Playing,E10,other,Nintendo,Level 5,2.95,2017,japan,2.69
583,Yokai Watch 2: Psychic Specters,yokai-watch-2-psychic-specters,Role-Playing,E10,other,Nintendo,Level 5,2.95,2017,other,0.02
584,Street Fighter IV,street-fighter-iv,Fighting,T,other,Capcom,Capcom / Dimps Corporation,2.95,2009,north america,1.83
584,Street Fighter IV,street-fighter-iv,Fighting,T,other,Capcom,Capcom / Dimps Corporation,2.95,2009,europe,0.7
584,Street Fighter IV,street-fighter-iv,Fighting,T,other,Capcom,Capcom / Dimps Corporation,2.95,2009,japan,0.15
584,Street Fighter IV,street-fighter-iv,Fighting,T,other,Capcom,Capcom / Dimps Corporation,2.95,2009,other,0.26
585,SOCOM II: U.S. Navy SEALs,socom-ii-us-navy-seals,Shooter,M,other,Sony Computer Entertainment,Zipper Interactive,2.94,2003,north america,2.22
585,SOCOM II: U.S. Navy SEALs,socom-ii-us-navy-seals,Shooter,M,other,Sony Computer Entertainment,Zipper Interactive,2.94,2003,europe,0.51
585,SOCOM II: U.S. Navy SEALs,socom-ii-us-navy-seals,Shooter,M,other,Sony Computer Entertainment,Zipper Interactive,2.94,2003,japan,0.06
585,SOCOM II: U.S. Navy SEALs,socom-ii-us-navy-seals,Shooter,M,other,Sony Computer Entertainment,Zipper Interactive,2.94,2003,other,0.15
586,WWE SmackDown! vs. RAW 2006,wwe-smackdown-vs-raw-2006,Fighting,T,other,THQ,Yuke's,2.94,2005,north america,1.45
586,WWE SmackDown! vs. RAW 2006,wwe-smackdown-vs-raw-2006,Fighting,T,other,THQ,Yuke's,2.94,2005,europe,1.11
586,WWE SmackDown! vs. RAW 2006,wwe-smackdown-vs-raw-2006,Fighting,T,other,THQ,Yuke's,2.94,2005,japan,0.04
586,WWE SmackDown! vs. RAW 2006,wwe-smackdown-vs-raw-2006,Fighting,T,other,THQ,Yuke's,2.94,2005,other,0.33
588,Pac-Man Collection,pac-man-collection,Puzzle,E,other,Namco,Mass Media,2.94,2001,north america,2.07
588,Pac-Man Collection,pac-man-collection,Puzzle,E,other,Namco,Mass Media,2.94,2001,europe,0.77
588,Pac-Man Collection,pac-man-collection,Puzzle,E,other,Namco,Mass Media,2.94,2001,japan,0.05
588,Pac-Man Collection,pac-man-collection,Puzzle,E,other,Namco,Mass Media,2.94,2001,other,0.05
592,Doom (2016),doom-2016,Shooter,unrated,other,Bethesda Softworks,id Software,2.92,2016,north america,0.93
592,Doom (2016),doom-2016,Shooter,unrated,other,Bethesda Softworks,id Software,2.92,2016,europe,1.48
592,Doom (2016),doom-2016,Shooter,unrated,other,Bethesda Softworks,id Software,2.92,2016,japan,0.04
592,Doom (2016),doom-2016,Shooter,unrated,other,Bethesda Softworks,id Software,2.92,2016,other,0.46
593,Mass Effect,mass-effect,Role-Playing,M,other,Microsoft Game Studios,BioWare Edmonton,2.91,2007,north america,1.83
593,Mass Effect,mass-effect,Role-Playing,M,other,Microsoft Game Studios,BioWare Edmonton,2.91,2007,europe,0.79
593,Mass Effect,mass-effect,Role-Playing,M,other,Microsoft Game Studios,BioWare Edmonton,2.91,2007,japan,0.03
593,Mass Effect,mass-effect,Role-Playing,M,other,Microsoft Game Studios,BioWare Edmonton,2.91,2007,other,0.27
598,World Soccer Winning Eleven 7 International,world-soccer-winning-eleven-7-international,Sports,E,other,Konami,Konami Computer Entertainment Tokyo,2.9,2004,north america,0.08
598,World Soccer Winning Eleven 7 International,world-soccer-winning-eleven-7-international,Sports,E,other,Konami,Konami Computer Entertainment Tokyo,2.9,2004,europe,1.24
598,World Soccer Winning Eleven 7 International,world-soccer-winning-eleven-7-international,Sports,E,other,Konami,Konami Computer Entertainment Tokyo,2.9,2004,japan,1.13
598,World Soccer Winning Eleven 7 International,world-soccer-winning-eleven-7-international,Sports,E,other,Konami,Konami Computer Entertainment Tokyo,2.9,2004,other,0.45
600,Cooking Mama: Cook Off,cooking-mama-cook-off,Simulation,E,other,Majesco,Office Create,2.89,2007,north america,1.41
600,Cooking Mama: Cook Off,cooking-mama-cook-off,Simulation,E,other,Majesco,Office Create,2.89,2007,europe,1.12
600,Cooking Mama: Cook Off,cooking-mama-cook-off,Simulation,E,other,Majesco,Office Create,2.89,2007,japan,0.05
600,Cooking Mama: Cook Off,cooking-mama-cook-off,Simulation,E,other,Majesco,Office Create,2.89,2007,other,0.3
601,Hot Shots Golf 3,hot-shots-golf-3,Sports,E,other,Sony Computer Entertainment,Clap Hanz,2.89,2002,north america,0.99
601,Hot Shots Golf 3,hot-shots-golf-3,Sports,E,other,Sony Computer Entertainment,Clap Hanz,2.89,2002,europe,0.32
601,Hot Shots Golf 3,hot-shots-golf-3,Sports,E,other,Sony Computer Entertainment,Clap Hanz,2.89,2002,japan,1.38
601,Hot Shots Golf 3,hot-shots-golf-3,Sports,E,other,Sony Computer Entertainment,Clap Hanz,2.89,2002,other,0.2
602,Call of Duty: Finest Hour,call-of-duty-finest-hour,Shooter,T,other,Activision,Spark Unlimited,2.89,2004,north america,1.51
602,Call of Duty: Finest Hour,call-of-duty-finest-hour,Shooter,T,other,Activision,Spark Unlimited,2.89,2004,europe,1.12
602,Call of Duty: Finest Hour,call-of-duty-finest-hour,Shooter,T,other,Activision,Spark Unlimited,2.89,2004,japan,0.01
602,Call of Duty: Finest Hour,call-of-duty-finest-hour,Shooter,T,other,Activision,Spark Unlimited,2.89,2004,other,0.24
603,Syphon Filter,syphon-filter,Shooter,T,other,989 Studios,Eidetic,2.88,1999,north america,2.03
603,Syphon Filter,syphon-filter,Shooter,T,other,989 Studios,Eidetic,2.88,1999,europe,0.72
603,Syphon Filter,syphon-filter,Shooter,T,other,989 Studios,Eidetic,2.88,1999,japan,0.02
603,Syphon Filter,syphon-filter,Shooter,T,other,989 Studios,Eidetic,2.88,1999,other,0.11
605,Mafia III,mafia-iii,Action-Adventure,M,other,2K Games,Hangar 13,2.87,2016,north america,0.72
605,Mafia III,mafia-iii,Action-Adventure,M,other,2K Games,Hangar 13,2.87,2016,europe,1.67
605,Mafia III,mafia-iii,Action-Adventure,M,other,2K Games,Hangar 13,2.87,2016,japan,0.04
605,Mafia III,mafia-iii,Action-Adventure,M,other,2K Games,Hangar 13,2.87,2016,other,0.44
607,Colin McRae Rally,colin-mcrae-rally,Racing,E,other,Sony Computer Entertainment,Codemasters,2.87,2000,north america,0.09
607,Colin McRae Rally,colin-mcrae-rally,Racing,E,other,Sony Computer Entertainment,Codemasters,2.87,2000,europe,2.43
607,Colin McRae Rally,colin-mcrae-rally,Racing,E,other,Sony Computer Entertainment,Codemasters,2.87,2000,japan,0.12
607,Colin McRae Rally,colin-mcrae-rally,Racing,E,other,Sony Computer Entertainment,Codemasters,2.87,2000,other,0.22
611,The Elder Scrolls III: Morrowind,the-elder-scrolls-iii-morrowind,Role-Playing,T,other,Bethesda Softworks,Bethesda Softworks,2.86,2002,north america,2.09
611,The Elder Scrolls III: Morrowind,the-elder-scrolls-iii-morrowind,Role-Playing,T,other,Bethesda Softworks,Bethesda Softworks,2.86,2002,europe,0.63
611,The Elder Scrolls III: Morrowind,the-elder-scrolls-iii-morrowind,Role-Playing,T,other,Bethesda Softworks,Bethesda Softworks,2.86,2002,japan,0.03
